NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTY,UNITS,SIZE,MARKET_SCORE,COUNTY_BONUS,SUBTO_SCORE,CASHFLOW_SCORE,TOTAL_SCORE,TIER,FLAGS
HOMECREST MOBILOTS,815 SOUTH CURTIS ROAD,BOISE,ID,83705,(208) 342-7845,MOBILE HOME PARK,ADA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HOMESTEAD ACRES,131 N POINSETT HWY,TRAVELERS REST,SC,29690,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HORSESHOE,2634 SIMPKINS RD,RALEIGH,NC,27603,(919) 772-1643,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HUNT'S MHP,4013 BROWN PLACE,RALEIGH,NC,27604,(919) 876-5682,MOBILE HOME PARK,WAKE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HUNTER ROAD MOBILE VILLAGE,2805 HUNTER ROAD,SAN MARCOS,TX,78666,(512) 396-2252,MOBILE HOME PARK,HAYS,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HUNTER'S MHP,6001 WILKINSON BOULEVARD,CHARLOTTE,NC,28208,(704) 399-6131,MOBILE HOME PARK,MECKLENBURG,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HUNTLYNN ACRES,8000 WILKINSON BOULEVARD,CHARLOTTE,NC,28214,(704) 399-5327,MOBILE HOME PARK,MECKLENBURG,,SMALL (<50),40,15,26,11,92,A,unit count unknown
HUNTS MHP,6004 WOODCHURCH CT,RALEIGH,NC,27604,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
HUNTSVILLE MOBILE HOME ESTATES,2417 MOBILE DRIVE SOUTHWEST,HUNTSVILLE,AL,35805,(205) 837-1893,MOBILE HOME PARK,MADISON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
IDEAL MHP,2855 SOUTH STATE STREET,SALT LAKE CITY,UT,84115,(801) 487-1922,MOBILE HOME PARK,SALT LAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
IMPALA MHP,7634 CLINTON HIGHWAY,POWELL,TN,37849,(423) 938-8742,MOBILE HOME PARK,KNOX,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
INDIAN ACRES MOBILE HOME LOTS,307 CHEROKEE ROAD #A,SANGER,TX,76266,(940) 458-4553,MOBILE HOME PARK,DENTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
INLAND VILLAGE MHP,1094 HIGHWAY 501 EAST,CONWAY,SC,29526,(803) 347-7733,MOBILE HOME PARK,HORRY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
IRON SPRINGS MANOR,960 PEACE LANE,PRESCOTT,AZ,86301,(520) 445-3479,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
IRONWOOD MHP,1280 NORTH IRONWOOD DRIVE,APACHE JUNCTION,AZ,85220,(480) 982-3413,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
J & M TRAILER PARK,102 SOUTH 92ND AVENUE,TOLLESON,AZ,85353,(602) 936-9841,MOBILE HOME PARK,MARICOPA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
JACK'S TRAILER COURT,1081 WEST LAUREL AVENUE,FOLEY,AL,36535,(334) 943-6631,MOBILE HOME PARK,BALDWIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
JACKSONS MHP,5370 HIGHWAY 20,LOGANVILLE,GA,30052,(770) 466-8809,MOBILE HOME PARK,WALTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
JENNY LANE MHP,1019 N 10TH ST,RICHMOND,TX,77469,NOT AVAILABLE,MOBILE HOME PARK,FORT BEND,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
JERICHO MOBILE HOME PARK,7146 SAVANNAH HWY,RAVENEL,SC,29470,NOT AVAILABLE,MOBILE HOME PARK,CHARLESTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
JIM'S MHP,1420 WEST COLLEGE STREET,MURFREESBORO,TN,37129,(615) 898-1932,MOBILE HOME PARK,RUTHERFORD,,SMALL (<50),40,15,26,11,92,A,unit count unknown
JOHN'S MHP,525 NC 98 HWY E,BUNN,NC,27508,NOT AVAILABLE,MOBILE HOME PARK,FRANKLIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
JONES MOBILE HOME ESTATES,5200 GOSHEN SPRINGS ROAD,NORCROSS,GA,30093,(770) 923-0911,MOBILE HOME PARK,GWINNETT,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
JOSHUA RANCHETTES,811 RANCHETTE DRIVE,JOSHUA,TX,76058,(817) 558-2351,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
JUANITA MHP,156 NORTH HAWES ROAD,MESA,AZ,85207,(480) 986-8273,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
JUSTICE MOBILE HOMES,1408 E RALEIGH ST,SILER CITY,NC,27344,NOT AVAILABLE,MOBILE HOME PARK,CHATHAM,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
K FRANCIS MHP,490 NORTH 1200 WEST,OREM,UT,84057,(801) 225-7175,MOBILE HOME PARK,UTAH,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
KARMELLA MHP,730 SOUTH COUNTRY CLUB DRIVE,MESA,AZ,85210,(480) 964-9350,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
KEY ALLEGRO VILLAS,13405 KEY ALLEGRO BOULEVARD,FAIRHOPE,AL,36532,(334) 990-0009,MOBILE HOME PARK,BALDWIN,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
KEY'S MHP,7535 OLD STATESVILLE ROAD,CHARLOTTE,NC,28269,(704) 596-1822,MOBILE HOME PARK,MECKLENBURG,,SMALL (<50),40,15,26,11,92,A,unit count unknown
KEYSTONE TRAILER PARK,1457 WEST 4TH STREET,RENO,NV,89503,(775) 323-5432,MOBILE HOME PARK,WASHOE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
KINARD'S TRAILER COURT,5543 DOBSON ST,CHARLESTON,SC,29406,NOT AVAILABLE,MOBILE HOME PARK,CHARLESTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
KING MHP,19261 AIRFIELD ST,ATHENS,AL,35614,(256) 559-0980,MOBILE HOME PARK,LIMESTONE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
KING TRAILER COURT,180 LAWN AVENUE,ST AUGUSTINE,FL,32084,(904) 824-1507,MOBILE HOME PARK,ST JOHNS,,SMALL (<50),40,15,26,11,92,A,unit count unknown
KINGSBOROUGH ESTATES,284 KINGS PKWY,RALEIGH,NC,27610,(919) 231-6057,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
KINGSWOOD,327 HEATHWAY DR,CHARLOTTE,NC,28213,NOT AVAILABLE,MOBILE HOME PARK,MECKLENBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
KINGSWOOD ESTATES,490 BESSIE RD,PIEDMONT,SC,29673,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
KNIGHTDALE ESTATES,HODGE ROAD,KNIGHTDALE,NC,27545,(919) 217-1700,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LA BONNE VIE TRAILER PARK,19027 COUNTY ROAD 33,FAIRHOPE,AL,36532,(334) 928-0787,MOBILE HOME PARK,BALDWIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LA CASA TRAIL MOBILE VILLA,53 NORTH MOUNTAIN ROAD,APACHE JUNCTION,AZ,85220,(480) 984-6723,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LA JOLLA FAMILY MHP,4400 EAST OWENS AVENUE,LAS VEGAS,NV,89110,(702) 453-4402,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LA POSADA TRAILER PARK,1451 NORTH PINAL AVENUE,CASA GRANDE,AZ,85222,(520) 836-5682,MOBILE HOME PARK,PINAL,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LA VILLA VEGAS MHP,1190 SOUTH MOJAVE ROAD,LAS VEGAS,NV,89104,(702) 641-7706,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LAFAYETTE TRAILER COURT,428 LAFAYETTE ROAD,CLARKSVILLE,TN,37042,(931) 552-9363,MOBILE HOME PARK,MONTGOMERY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LAKE RUNNYMEDE MHP,"1316 W ROSEWOOD AVENUE, LOT 47",ST CLOUD,FL,34771,(407) 892-5345,MOBILE HOME PARK,OSCEOLA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LAKE WHEELER MOBILE ESTATES,6808 LAKE WHEELER RD,RALEIGH,NC,27603,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LAKESIDE MANOR MHP,425 SOUTH SHADY SHORES ROAD,DENTON,TX,76208,(940) 497-3663,MOBILE HOME PARK,DENTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LAKEVIEW MHP,1011 UHLAND ROAD,SAN MARCOS,TX,78666,(512) 396-3893,MOBILE HOME PARK,HAYS,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LAMPLIGHTER MOBILE VILLAGE,2810 WEST 4TH AVENUE,APACHE JUNCTION,AZ,85220,(480) 982-4302,MOBILE HOME PARK,PINAL,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LANE'S MHP,1414 SOUTH TENNESSEE STREET,MCKINNEY,TX,75069,(972) 542-7802,MOBILE HOME PARK,COLLIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LAS CASITAS TRAILER PARK,3418 N LAS VEGAS BLVD,LAS VEGAS,NV,89115,NOT AVAILABLE,MOBILE HOME PARK,CLARK,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LAZY G TRAILER PARK,220 WEST LEROUX STREET,PRESCOTT,AZ,86303,(520) 778-2980,MOBILE HOME PARK,YAVAPAI,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LAZY J TRAILER LODGE,6420 WEST MYRTLE AVENUE,GLENDALE,AZ,85301,(623) 937-9642,MOBILE HOME PARK,MARICOPA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LAZY T MHP,3137 WEST BUCKEYE ROAD,PHOENIX,AZ,85009,(602) 278-0923,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LAZY T MOBILE HOME RANCH,349 SOUTH ROAD 1 WEST,CHINO VALLEY,AZ,86323,(520) 636-2475,MOBILE HOME PARK,YAVAPAI,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LE-G TRAILER PARK,11972 GLONER LANE,CAPE CORAL,FL,33991,(239) 283-1213,MOBILE HOME PARK,LEE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LEGEND OAKS MHP,112 LEGEND OAKS DR,DALE,TX,78616,NOT AVAILABLE,MOBILE HOME PARK,BASTROP,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
LEHI TRAILER PARK,1150 NORTH 200 WEST,LEHI,UT,84043,(801) 785-6065,MOBILE HOME PARK,UTAH,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LIL'S MHP,112 SHELLY ST,BONNEAU,SC,29431,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LITTLE RIVER MOBILE HOME VILLAGE,4829 ZEBULON RD,ZEBULON,NC,27597,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LIVE OAK MHP,15186 COUNTY ROAD 28,SUMMERDALE,AL,36580,(334) 988-8203,MOBILE HOME PARK,BALDWIN,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LIVE OAK MOBILE VILLAGE,5786 RIDGEWOOD AVENUE S,PORT ORANGE,FL,32127,NOT AVAILABLE,MOBILE HOME PARK,VOLUSIA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LOGAN'S CROSSING MFG. HOME COMMUNITY,150 MCPHERSON PKWY,DALLAS,GA,30157,(770) 443-6170,MOBILE HOME PARK,PAULDING,,SMALL (<50),40,15,26,11,92,A,unit count unknown
LONE MOUNTAIN MOBILE RANCH,7626 WEST LONE MOUNTAIN ROAD,LAS VEGAS,NV,89129,(702) 645-1898,MOBILE HOME PARK,CLARK,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MAPLE LANE MOBILE HOME COURT,4005 HIGHWAY 701 SOUTH,CONWAY,SC,29527,(803) 397-6304,MOBILE HOME PARK,HORRY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MAPLE WOODS MHP,7249 STALL RD,CHARLESTON,SC,29406,NOT AVAILABLE,MOBILE HOME PARK,CHARLESTON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MARIE'S MOBILE HOME PARK,8900 US 441 HIGHWAY,OCALA,FL,34480,(352) 245-7868,MOBILE HOME PARK,MARION,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MAUREEN'S MHP,711 O'BRIEN ROAD,CLOVER,SC,29710,(803) 222-9011,MOBILE HOME PARK,YORK,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MC GEE TRAILER PARK,1689 NORTH MAIN STREET,COLUMBIA,TN,38401,(931) 379-0266,MOBILE HOME PARK,MAURY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MCCARTY MOBILE HOME PARK,423 MCCARTY RD,STATHAM,GA,30666,NOT AVAILABLE,MOBILE HOME PARK,BARROW,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MEADOWBROOK,9859 SPRING RIDGE LN,CHARLOTTE,NC,28215,(866) 786-6281,MOBILE HOME PARK,MECKLENBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MEADOWS TRAILER PARK,2310 E MAIN STREET,LAKELAND,FL,33801,(863) 581-2763,MOBILE HOME PARK,POLK,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MELLODEE THORNTON PARK,2340 W VICTORY RD,BOISE,ID,83705,NOT AVAILABLE,MOBILE HOME PARK,ADA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MESA GARDENS MHP,1024 WEST MAIN STREET,MESA,AZ,85201,(480) 964-1102,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MICHIGAN HEIGHTS ASSOC. INC.,177 JOSEPH DRIVE,EDGEWATER,FL,32141,(386) 427-0125,MOBILE HOME PARK,VOLUSIA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MICHIGAN PALMS MHP,2232 EAST MICHIGAN AVENUE,PHOENIX,AZ,85022,(602) 971-7260,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MICHIGAN VILLAGE TRAILER PARK,1912 EAST APACHE BOULEVARD,TEMPE,AZ,85281,(602) 968-7630,MOBILE HOME PARK,MARICOPA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MIDWAY MANOR MHP,3901 EAGLE RIDGE LN,OPELIKA,AL,36801,NOT AVAILABLE,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MILLCREEK TERRACE,440 WEST 100 NORTH,WASHINGTON,UT,84780,(435) 628-6965,MOBILE HOME PARK,WASHINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MITCHELL'S POND MOBILE ESTATES,421 JOE COLLINS RD,LILLINGTON,NC,27546,NOT AVAILABLE,MOBILE HOME PARK,HARNETT,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MOBILE CITY PARK,824 LILAC LANE,ROCKWALL,TX,75087,(972) 771-3978,MOBILE HOME PARK,ROCKWALL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MOBILE INN TRAILER PARK,837 DIVISION STREET,PRESCOTT,AZ,86301,(520) 445-1940,MOBILE HOME PARK,YAVAPAI,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MOCKINGBIRD HILL MOBILE HOME,1990 SOUTH BURLESON BOULEVARD,BURLESON,TX,76028,(817) 295-3011,MOBILE HOME PARK,JOHNSON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MODERN TRAILER PARK,4225 AVENUE H,ROSENBERG,TX,77471,(281) 232-8182,MOBILE HOME PARK,FORT BEND,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MON-A-LEA MOBILE MANOR,597 NORTH STATE STREET,OREM,UT,84057,(801) 225-2212,MOBILE HOME PARK,UTAH,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MONTGOMERY MHP,2008 HIGHWAY 15,MYRTLE BEACH,SC,29577,(803) 448-3366,MOBILE HOME PARK,HORRY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MORSE'S MEADOWS MOBILE HOME PARK,925 PONCE DELEON BOULEVARD,BROOKSVILLE,FL,34601,(352) 848-0444,MOBILE HOME PARK,HERNANDO,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MOUNTAIN SHADE MHP,309 WALMART DRIVE,SODDY-DAISY,TN,37379,(423) 332-3233,MOBILE HOME PARK,HAMILTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MOUNTAIN SHADOWS MOBILE HOME,13275 MINUTEMAN DRIVE,DRAPER,UT,84020,(801) 571-4024,MOBILE HOME PARK,SALT LAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MOUNTAIN SHADOWS MOBILE HOMES,2802 WEST FOOTHILL DRIVE,PHOENIX,AZ,85027,(602) 516-2800,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MOUNTAIN VIEW MOBILE HOME RANCH,1325 NORTH DELAWARE DRIVE,APACHE JUNCTION,AZ,85220,(480) 982-3455,MOBILE HOME PARK,PINAL,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MOUNTAIN VIEW TRAILER COURT,9636 NORTH 15TH AVENUE,PHOENIX,AZ,85021,(602) 944-4076,MOBILE HOME PARK,MARICOPA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MOUNTAIN VIEW TRAILER COURT,1800 SLAUGHTER ROAD,MADISON,AL,35758,(256) 837-3761,MOBILE HOME PARK,MADISON,,SMALL (<50),40,15,26,11,92,A,unit count unknown
MURPHY MHP,12719 MURPHY ROAD,STAFFORD,TX,77477,(281) 498-7323,MOBILE HOME PARK,FORT BEND,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
MYERS TRAILER PARK,NOT AVAILABLE,NOT AVAILABLE,SC,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,BERKELEY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
NANCY LANE,35 NANCY LN,FORT MYERS BEACH,FL,33931,NOT AVAILABLE,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NEW HOME MOBILE PARK,2601 WEST MISSOURI AVENUE,PHOENIX,AZ,85017,(602) 242-0098,MOBILE HOME PARK,MARICOPA,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NEW LEWISBURG HIGHWAY TRAILER PARK,908 CLARK LN,COLUMBIA,TN,38401,NOT AVAILABLE,MOBILE HOME PARK,MAURY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
NORTH 52 TRAILER PARK,400 NORTH HIGHWAY 52,MONCKS CORNER,SC,29461,(803) 761-8491,MOBILE HOME PARK,BERKELEY,,SMALL (<50),40,15,26,11,92,A,unit count unknown
NORTHBROOK,1301 SHOALLY CREEK RD,BOILING SPRINGS,SC,29316,NOT AVAILABLE,MOBILE HOME PARK,SPARTANBURG,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NORTHSIDE MOBILE HOME VILLAGE,121 6TH AVENUE WEST,BUCKEYE,AZ,85326,(602) 386-3400,MOBILE HOME PARK,MARICOPA,,SMALL (<50),40,15,26,11,92,A,unit count unknown
NOT AVAILABLE,200 KING RD,CLARKSVILLE,TN,37042,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,8629 DIAMONDVIEW WAY,KNOXVILLE,TN,37931,NOT AVAILABLE,MOBILE HOME PARK,KNOX,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,4011 WOODLAND DR,OOLTEWAH,TN,37363,NOT AVAILABLE,MOBILE HOME PARK,HAMILTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,7838 CLINTON HWY,POWELL,TN,37849,NOT AVAILABLE,MOBILE HOME PARK,KNOX,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,10133 SE 24TH ST,WEBSTER,FL,33597,NOT AVAILABLE,MOBILE HOME PARK,SUMTER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3503 MARVYN PKY,OPELIKA,AL,36804,NOT AVAILABLE,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2417 FREDERICK RD,OPELIKA,AL,36801,NOT AVAILABLE,MOBILE HOME PARK,LEE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,916 DOUGLAS DAM RD,KODAK,TN,37764,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1146 WHITE TAIL LN,SEVIERVILLE,TN,37876,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3440 DOUGLAS DAM RD,SEVIERVILLE,TN,37764,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2534 RIDGE RD,PIGEON FORGE,TN,37863,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2557 MIDDLE CREEK RD,PIGEON FORGE,TN,37863,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,404 HENDERSON CHAPEL RD,PIGEON FORGE,TN,37863,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1021 RIDGE RD,SEVIERVILLE,TN,37862,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,581 HOWARD DR,SEVIERVILLE,TN,37862,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1429 OLD NEWPORT HWY,SEVIERVILLE,TN,37862,NOT AVAILABLE,MOBILE HOME PARK,SEVIER,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,25610 CANDY LN,MAGNOLIA,TX,77355,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1309 NEWLIN DR,RICHMOND,TX,77406,NOT AVAILABLE,MOBILE HOME PARK,FORT BEND,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2116 PARROTT AVE,ROSENBERG,TX,77471,NOT AVAILABLE,MOBILE HOME PARK,FORT BEND,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2220 4TH ST,ROSENBERG,TX,77471,NOT AVAILABLE,MOBILE HOME PARK,FORT BEND,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2316 RUBY ST,ROSENBERG,TX,77471,NOT AVAILABLE,MOBILE HOME PARK,FORT BEND,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1201 N 6TH ST,CONROE,TX,77301,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,1716 MERIDIAN CT,CONROE,TX,77301,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,405 SILVERDALE DR,CONROE,TX,77301,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,101 NOTTINGHAM LN,CONROE,TX,77301,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,14915 1ST ST,SPLENDORA,TX,77372,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,21798 E MARTIN DR,PORTER,TX,77365,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,24012 CHEROKEE TRL,PORTER,TX,77365,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,22573 ERA LN,PORTER,TX,77365,NOT AVAILABLE,MOBILE HOME PARK,MONTGOMERY,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2573 OAKES PLANTATION DR,RALEIGH,NC,27610,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3626 KNIGHTDALE ESTATES DR,KNIGHTDALE,NC,27545,NOT AVAILABLE,MOBILE HOME PARK,WAKE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,318 SALUDA DAM RD,GREENVILLE,SC,29611,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,509 IKES RD,TAYLORS,SC,29687,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,3117 DUDLEY RD,WEST COLUMBIA,SC,29170,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,2050 FRINK ST,CAYCE,SC,29033,NOT AVAILABLE,MOBILE HOME PARK,LEXINGTON,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
NOT AVAILABLE,115 SULPHUR SPRINGS DR,GREENVILLE,SC,29617,NOT AVAILABLE,MOBILE HOME PARK,GREENVILLE,,MEDIUM (51-100),40,15,22,15,92,A,unit count unknown
