NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTY,UNITS,SIZE,MARKET_SCORE,COUNTY_BONUS,SUBTO_SCORE,CASHFLOW_SCORE,TOTAL_SCORE,TIER,FLAGS
METTS MHP,701 WHALEY STREET SOUTHEAST,ORANGEBURG,SC,29115,(803) 534-2287,MOBILE HOME PARK,ORANGEBURG,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MEYER AVE PARK,38007 MEYER AVENUE,ZEPHYRHILLS,FL,33541,(352) 967-2173,MOBILE HOME PARK,PASCO,6,SMALL (<50),40,15,8,8,71,B,
MEYER MHP,505 SOUTH ADAMS STREET,BEEVILLE,TX,78102,(512) 362-1685,MOBILE HOME PARK,BEE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MI MOBILE HOME PARK,610 E 4TH ST,BATTLE MOUNTAIN,NV,89820,NOT AVAILABLE,MOBILE HOME PARK,LANDER,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MIDSTATE LAND INC,1445 EAST RIDGE ROAD,SALISBURY,NC,28144,(704) 637-9460,MOBILE HOME PARK,ROWAN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MIDTOWN MHP,150 MIDTOWN PARK,HARRIMAN,TN,37748,(423) 376-3525,MOBILE HOME PARK,ROANE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MIDTOWN RV PARK,720 AIRPORT BLVD,AUSTIN,TX,78702,NOT AVAILABLE,MOBILE HOME PARK,TRAVIS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MIDWAY MOBILE HOME PARK,RT 2 BOX 1131 MCCAMPBELL ROAD,AUBURNDALE,FL,33823,(863) 318-9999,MOBILE HOME PARK,POLK,9,SMALL (<50),40,15,8,8,71,B,
MILENTZ MHP,2800 TX 71,COLUMBUS,TX,78934,NOT AVAILABLE,MOBILE HOME PARK,COLORADO,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MILL DAM,156 MILL DAM LN,GOLDSBORO,NC,27534,NOT AVAILABLE,MOBILE HOME PARK,WAYNE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MILL POND MHP,RT 4,PAGELAND,SC,29728,(803) 672-5616,MOBILE HOME PARK,CHESTERFIELD,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MILLER MOBILE HOME PARK,NOT AVAILABLE,NOT AVAILABLE,NC,NOT AVAILABLE,(704) 538-8846,MOBILE HOME PARK,LINCOLN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MILLTOWN MHP,4657 MILLTOWN RD,SOUTH FULTON,TN,38257,NOT AVAILABLE,MOBILE HOME PARK,OBION,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MIMOSA MHP,5116 PINSON VALLEY PKWY,BIRMINGHAM,AL,35215,(205) 681-7211,MOBILE HOME PARK,JEFFERSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MINNIE MANOR,114 SKIPPER AVENUE,FORT WALTON BEACH,FL,32547,(850) 315-5816,MOBILE HOME PARK,OKALOOSA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MIRACLE MEADOWS MHP,3920 OLD GRAYSVILLE RD,DAYTON,TN,37321,NOT AVAILABLE,MOBILE HOME PARK,RHEA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MISSONS MHP,1 B AND L TRAILER PARK LN,BOWDENS,NC,28398,NOT AVAILABLE,MOBILE HOME PARK,DUPLIN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MISTY LANE MHP,12 MISTY LN,SOUTH TEXARKANA,TX,75501,NOT AVAILABLE,MOBILE HOME PARK,BOWIE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MISTY MOUNTAIN ESTATES,2734 NEW BLOCKHOUSE RD,MARYVILLE,TN,37803,NOT AVAILABLE,MOBILE HOME PARK,BLOUNT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MISTY SPRINGS MHP,946 SHARPE RD,GREEN LEVEL,NC,27217,NOT AVAILABLE,MOBILE HOME PARK,ALAMANCE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MITTAG MANOR MHP,1023 MEEKS RD,HUMBLE,TX,77338,NOT AVAILABLE,MOBILE HOME PARK,HARRIS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOBILAND,3200 LIZZARD SLIP ROAD,WASHINGTON,NC,27889,(919) 927-3308,MOBILE HOME PARK,BEAUFORT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOBILE HACIENDA PARK,2296 OLD UVALDE HWY,CRYSTAL CITY,TX,78839,NOT AVAILABLE,MOBILE HOME PARK,ZAVALA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOBILE HOME ESTATES,785 SOUTH MAIN STREET,ARAB,AL,35016,(205) 586-4567,MOBILE HOME PARK,CULLMAN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOBILE HOME PARK FULLER,115 E FULLER STREET,DAVENPORT,FL,33837,(321) 443-1398,MOBILE HOME PARK,POLK,8,SMALL (<50),40,15,8,8,71,B,
MOBILE MANOR ESTATES,325 CHOCTAW,HARKER HEIGHTS,TX,76548,(254) 399-6661,MOBILE HOME PARK,BELL,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOBILE PARK WEST,248 JERRI ROAD,LAKE CITY,FL,32024,NOT AVAILABLE,MOBILE HOME PARK,COLUMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOBILE VILLAGE,2701 NORTH MCCOLL ROAD,MCALLEN,TX,78501,(956) 682-5392,MOBILE HOME PARK,HIDALGO,,LARGE (>100),40,0,16,15,71,B,unit count unknown
MOONGLOW MOBILE PARK,106 SOUTH PALM DRIVE,PHARR,TX,78577,(956) 781-0145,MOBILE HOME PARK,HIDALGO,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOORE ROAD MOBILE HOME PARK,535 NW MOORE ROAD,LAKE CITY,FL,32055,(772) 343-9908,MOBILE HOME PARK,COLUMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOORES MOBILE HOME PARK,2053 WESTPOINT RD,LA GRANGE,GA,30240,NOT AVAILABLE,MOBILE HOME PARK,TROUP,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MORGAN ESTATES,1399 US 19 SOUTH,LEESBURG,GA,31763,NOT AVAILABLE,MOBILE HOME PARK,LEE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MORNING SUN MHP,5061 E STAGECOACH RD,KILLEEN,TX,76542,NOT AVAILABLE,MOBILE HOME PARK,BELL,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MORRIS MHP,916 W US 92 HIGHWAY,SEFFNER,FL,33584,(813) 689-3951,MOBILE HOME PARK,HILLSBOROUGH,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MORRIS MHP,3730 HIGHWAY 36 SOUTH,BRENHAM,TX,77833,(409) 836-8511,MOBILE HOME PARK,WASHINGTON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MORTONS MHP,102 BUCKHALTER RD,SAVANNAH,GA,31405,NOT AVAILABLE,MOBILE HOME PARK,CHATHAM,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOSSY CREEK,958 E ELLIS ST,JEFFERSON CITY,TN,37760,NOT AVAILABLE,MOBILE HOME PARK,JEFFERSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOSSY OAKS,1224 CALVARY ROAD,HOLIDAY,FL,34691,(727) 858-7148,MOBILE HOME PARK,PASCO,6,SMALL (<50),40,15,8,8,71,B,
MOUNTAIN CREEK ESTATES,NOT AVAILABLE,NOT AVAILABLE,NC,NOT AVAILABLE,(828) 400-5736,MOBILE HOME PARK,JACKSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOUNTAIN MEADOWS,NOT AVAILABLE,NOT AVAILABLE,AZ,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,APACHE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOUNTAIN VIEW,1520 EAST 2ND STREET,WINNEMUCCA,NV,89445,(775) 625-1222,MOBILE HOME PARK,HUMBOLDT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOUNTAIN VIEW MOBILE HOMES,1350 VIOLA ROAD,MCMINNVILLE,TN,37110,(931) 668-4657,MOBILE HOME PARK,WARREN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MOUNTAINSIDE VILLAGE,3341 WEST GENTRY LANE,TUCSON,AZ,85746,(520) 883-7367,MOBILE HOME PARK,PIMA,,LARGE (>100),40,0,16,15,71,B,unit count unknown
MOUNTAINVIEW MHP,2821 HOOVER HILL ROAD,TRINITY,NC,27370,(336) 861-7864,MOBILE HOME PARK,RANDOLPH,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MT TABOR MHP,3385 MT TABOR ROAD,LAKELAND,FL,33801,(410) 836-1628,MOBILE HOME PARK,POLK,7,SMALL (<50),40,15,8,8,71,B,
MULBERRY ESTATES,2828 NORTH 2ND STREET,MULBERRY,FL,33860,(813) 986-2644,MOBILE HOME PARK,POLK,8,SMALL (<50),40,15,8,8,71,B,
MURRAY MHP,227 FRANCIS STREET EAST,JACKSONVILLE,AL,36265,(205) 435-5459,MOBILE HOME PARK,CALHOUN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MUSTANG MEADOW 1,17 MUSTANG MEADOW RUN,DALE,TX,78616,NOT AVAILABLE,MOBILE HOME PARK,CALDWELL,,SMALL (<50),40,0,20,11,71,B,unit count unknown
MYRTLE SPRINGS CEMETERY ROAD,417 VZ COUNTY ROAD 3442,WILLS POINT,TX,75169,NOT AVAILABLE,MOBILE HOME PARK,VAN ZANDT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NACO ESTATES MHP,3786 SOUTH WILSON ROAD,NACO,AZ,85620,(520) 432-3347,MOBILE HOME PARK,COCHISE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NBF HOMES,102 NBF HOMES,SELMA,AL,36701,NOT AVAILABLE,MOBILE HOME PARK,DALLAS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NEEDLEPOINT MOBILE PARK,99 ODLE DR,WENDOVER,NV,89883,NOT AVAILABLE,MOBILE HOME PARK,ELKO,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NEIGHBORHOOD MOBILE HOME PARK,217 STANLEY VALLEY RD,NOT AVAILABLE,TN,NOT AVAILABLE,(423) 235-2593,MOBILE HOME PARK,HAWKINS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NELLS MOBILE HOME PARK,NOT AVAILABLE,NOT AVAILABLE,SC,NOT AVAILABLE,864-492-3073,MOBILE HOME PARK,CHEROKEE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NEPTUNE MOBILE VILLAGE,"2525 GULF CITY ROAD, LOT 1",RUSKIN,FL,33570,(813) 645-6815,MOBILE HOME PARK,HILLSBOROUGH,159,LARGE (>100),40,0,16,15,71,B,
NEUSE MHP,425 GOODMAN RD,KINSTON,NC,28504,NOT AVAILABLE,MOBILE HOME PARK,LENOIR,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NEVADA WEST MOBILE HOME PARK,1330 S HIGHWAY 160,PAHRUMP,NV,89048,NOT AVAILABLE,MOBILE HOME PARK,NYE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NEW BEGINNING MHP,1215 PLANT AVENUE,LAKELAND,FL,33805,(863) 398-0895,MOBILE HOME PARK,POLK,8,SMALL (<50),40,15,8,8,71,B,
NEW RANCH TRAILER PARK,2291 GULF TO BAY,CLEARWATER,FL,33765,(727) 797-6513,MOBILE HOME PARK,PINELLAS,111,LARGE (>100),40,0,16,15,71,B,
NEW VISION MOBILE HOME PARK,NOT AVAILABLE,NOT AVAILABLE,SC,NOT AVAILABLE,803-767-0087,MOBILE HOME PARK,BAMBERG,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NEW VISIONS MANOR,147 YEOMANS LANE,QUINCY,FL,32351,(850) 627-4900,MOBILE HOME PARK,GADSDEN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NIMROD TRAIL,1800 NIMROD TRL,LONGVIEW,TX,75604,NOT AVAILABLE,MOBILE HOME PARK,GREGG,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOB-HILL MOBILE ESTATES,3309 SYLVESTER ROAD,ALBANY,GA,31705,(912) 435-4895,MOBILE HOME PARK,DOUGHERTY,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOBLES MOBILE HOME PARK,623 CEDAR SPRINGS RD,BLAKELY,GA,39861,NOT AVAILABLE,MOBILE HOME PARK,EARLY,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOBLESSE OBLIGE ESTATES,3426 NORTH ROMERO ROAD,TUCSON,AZ,85705,(520) 293-7336,MOBILE HOME PARK,PIMA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOKOMIS MHP,701 JAMES ROAD,ATMORE,AL,36502,(334) 368-2324,MOBILE HOME PARK,ESCAMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOLAN CREEK MHP,605 HOUSTON ST,KILLEEN,TX,76541,NOT AVAILABLE,MOBILE HOME PARK,BELL,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORRIS MH ESTATES,1871 US 70,MEBANE,NC,27302,NOT AVAILABLE,MOBILE HOME PARK,ALAMANCE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTH HOLSTON,7025 CARTERS VALLEY RD,CHURCH HILL,TN,37642,NOT AVAILABLE,MOBILE HOME PARK,HAWKINS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTH POINT,NOT AVAILABLE,NOT AVAILABLE,GA,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,BULLOCH,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTH VIEW MHP,329 EMMA ROAD,ASHEVILLE,NC,28806,(704) 253-0164,MOBILE HOME PARK,BUNCOMBE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTHGATE MOBILE HOME ESTATES,4200 NORTHGATE TRAIL,PINSON,AL,35126,(205) 681-8652,MOBILE HOME PARK,JEFFERSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTHGATE MOBILE HOME PARK,3815 NW GAINESVILLE ROAD,OCALA,FL,34475,(352) 732-8805,MOBILE HOME PARK,MARION,8,SMALL (<50),40,15,8,8,71,B,
NORTHGATE PARK,409 EAST 57TH STREET,ODESSA,TX,79762,(915) 366-3560,MOBILE HOME PARK,ECTOR,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTHRIDGE MOBILE HOME ESTATES,4124 WEST SPARTAN DRIVE,ODESSA,TX,79764,(915) 381-2950,MOBILE HOME PARK,ECTOR,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTHSIDE ESTATE,4 BOOTHE RD,AIKEN,SC,29801,NOT AVAILABLE,MOBILE HOME PARK,AIKEN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTHSIDE MOBILE PARK,NOT AVAILABLE,NOT AVAILABLE,NC,NOT AVAILABLE,NOT AVAILABLE,MOBILE HOME PARK,ORANGE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTHVIEW MOBILE HOME & REC. VEHICLE PARK,210 WEST MOBLEY STREET,AMARILLO,TX,79108,(806) 381-1059,MOBILE HOME PARK,POTTER,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NORTHWOOD MHP,7115 FAIRVIEW ST,HOUSTON,TX,77041,NOT AVAILABLE,MOBILE HOME PARK,HARRIS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,296 NW ASTOR WAY,LAKE CITY,FL,32055,NOT AVAILABLE,MOBILE HOME PARK,COLUMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,100 NW HALL OF FAME DRIVE,LAKE CITY,FL,32055,NOT AVAILABLE,MOBILE HOME PARK,COLUMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,225 SE CAMELOT LOOP,LAKE CITY,FL,32025,NOT AVAILABLE,MOBILE HOME PARK,COLUMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,108 SW PISTON GLEN,LAKE CITY,FL,32024,(386) 754-8821,MOBILE HOME PARK,COLUMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,NW NOEGEL ROAD,LAKE CITY,FL,32055,(386) 755-8822,MOBILE HOME PARK,COLUMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1740 AMANDA LN,CANTONMENT,FL,32533,NOT AVAILABLE,MOBILE HOME PARK,ESCAMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,3627 ANDREW AVENUE,PENSACOLA,FL,32505,(850) 476-9070,MOBILE HOME PARK,ESCAMBIA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,6200 WILLIAMS RD,TALLAHASSEE,FL,32311,NOT AVAILABLE,MOBILE HOME PARK,LEON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,201 MARYLAND AVE,EAST PALATKA,FL,32131,NOT AVAILABLE,MOBILE HOME PARK,PUTNAM,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,3511 UNIVERSITY BLVD E,TUSCALOOSA,AL,35404,NOT AVAILABLE,MOBILE HOME PARK,TUSCALOOSA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,251 BRADSHAW ROAD,THOMASTON,GA,30286,(706) 648-3255,MOBILE HOME PARK,UPSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,900 SILVER BLUFF RD SW,AIKEN,SC,29803,NOT AVAILABLE,MOBILE HOME PARK,AIKEN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,307 C C CAMP RD,COOKEVILLE,TN,38501,NOT AVAILABLE,MOBILE HOME PARK,PUTNAM,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,2441 HIGHWAY 211,DYERSBURG,TN,38024,NOT AVAILABLE,MOBILE HOME PARK,DYER,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,3264 HUNTSVILLE HWY,FAYETTEVILLE,TN,37334,(931) 433-0900,MOBILE HOME PARK,LINCOLN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1217 FERGUSON RD,MEMPHIS,TN,38106,NOT AVAILABLE,MOBILE HOME PARK,SHELBY,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1601 ANTIOCH PIKE,NASHVILLE,TN,37013,NOT AVAILABLE,MOBILE HOME PARK,DAVIDSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,425 CHURCH ST,GOODLETTSVILLE,TN,37072,NOT AVAILABLE,MOBILE HOME PARK,DAVIDSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,900 SEVIERVILLE RD,MARYVILLE,TN,37804,NOT AVAILABLE,MOBILE HOME PARK,BLOUNT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1020 FOCH ST,MARYVILLE,TN,37801,NOT AVAILABLE,MOBILE HOME PARK,BLOUNT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1921 BIG SPRINGS RD,MARYVILLE,TN,37801,NOT AVAILABLE,MOBILE HOME PARK,BLOUNT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,2902 NEW BLOCKHOUSE RD,MARYVILLE,TN,37803,NOT AVAILABLE,MOBILE HOME PARK,BLOUNT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,640 TEMPLE RD,WALLAND,TN,37886,NOT AVAILABLE,MOBILE HOME PARK,BLOUNT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1924 MENTOR RD,LOUISVILLE,TN,37777,NOT AVAILABLE,MOBILE HOME PARK,BLOUNT,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,OAK CIR,LENOIR CITY,TN,37771,NOT AVAILABLE,MOBILE HOME PARK,LOUDON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1311 FERGUSON RD,MEMPHIS,TN,38106,NOT AVAILABLE,MOBILE HOME PARK,SHELBY,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,2554 HERNANDO RD,MEMPHIS,TN,38106,NOT AVAILABLE,MOBILE HOME PARK,SHELBY,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,370 CARROLL RD,MORRISTOWN,TN,37813,NOT AVAILABLE,MOBILE HOME PARK,HAMBLEN,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,160 OLD TRINITY LN,NASHVILLE,TN,37207,NOT AVAILABLE,MOBILE HOME PARK,DAVIDSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,2828 DICKERSON PIKE,NASHVILLE,TN,37207,NOT AVAILABLE,MOBILE HOME PARK,DAVIDSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1332 BRICK CHURCH PIKE,NASHVILLE,TN,37207,NOT AVAILABLE,MOBILE HOME PARK,DAVIDSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,198 GATEWOOD AVE,NASHVILLE,TN,37207,NOT AVAILABLE,MOBILE HOME PARK,DAVIDSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1326 DICKERSON PIKE,NASHVILLE,TN,37207,NOT AVAILABLE,MOBILE HOME PARK,DAVIDSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,710 HILL AVE,NASHVILLE,TN,37210,NOT AVAILABLE,MOBILE HOME PARK,DAVIDSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,214 KOA LN,NEWPORT,TN,37821,NOT AVAILABLE,MOBILE HOME PARK,COCKE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,100 FOX AND HOUND WAY,NEWPORT,TN,37821,NOT AVAILABLE,MOBILE HOME PARK,COCKE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,105 GREYSTONE WAY,NEWPORT,TN,37821,NOT AVAILABLE,MOBILE HOME PARK,COCKE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,501 E LANE ST,SHELBYVILLE,TN,37160,NOT AVAILABLE,MOBILE HOME PARK,BEDFORD,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1314 MADISON ST,SHELBYVILLE,TN,37160,NOT AVAILABLE,MOBILE HOME PARK,BEDFORD,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,48 KING ARTHUR CT,SHELBYVILLE,TN,37160,NOT AVAILABLE,MOBILE HOME PARK,BEDFORD,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,713 FOREST SHORES DR,MARY ESTHER,FL,32569,NOT AVAILABLE,MOBILE HOME PARK,OKALOOSA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,9025 LARKER WOODS DR,NAVARRE,FL,32566,NOT AVAILABLE,MOBILE HOME PARK,SANTA ROSA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,502 SW 14TH ST,LAKE BUTLER,FL,32054,NOT AVAILABLE,MOBILE HOME PARK,UNION,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,11811 SW 45TH TER,LAKE BUTLER,FL,32054,NOT AVAILABLE,MOBILE HOME PARK,UNION,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,116 OLD AUTAUGAVILLE RD,PRATTVILLE,AL,36067,NOT AVAILABLE,MOBILE HOME PARK,AUTAUGA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1341 AL 14,PRATTVILLE,AL,36067,NOT AVAILABLE,MOBILE HOME PARK,AUTAUGA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1218 AL 14,PRATTVILLE,AL,36067,NOT AVAILABLE,MOBILE HOME PARK,AUTAUGA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1108 AL 14,PRATTVILLE,AL,36067,NOT AVAILABLE,MOBILE HOME PARK,AUTAUGA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,310 LARRY ST,PRATTVILLE,AL,36067,NOT AVAILABLE,MOBILE HOME PARK,AUTAUGA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,219 CALDWELL LN,PRATTVILLE,AL,36067,NOT AVAILABLE,MOBILE HOME PARK,AUTAUGA,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,115 COUNTY ROAD 75,SELMA,AL,36703,NOT AVAILABLE,MOBILE HOME PARK,DALLAS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,2600 OLD MONTGOMERY RD,SELMA,AL,36703,NOT AVAILABLE,MOBILE HOME PARK,DALLAS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,46 TOWNS CIR,SELMA,AL,36701,NOT AVAILABLE,MOBILE HOME PARK,DALLAS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,2417 S HIGH ST,SELMA,AL,36701,NOT AVAILABLE,MOBILE HOME PARK,DALLAS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,25 FRONTIER RD,SELMA,AL,36701,NOT AVAILABLE,MOBILE HOME PARK,DALLAS,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,6201 BOYKIN RD,THEODORE,AL,36582,NOT AVAILABLE,MOBILE HOME PARK,MOBILE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,6251 RESTER RD,THEODORE,AL,36582,NOT AVAILABLE,MOBILE HOME PARK,MOBILE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,6027 CAROL PLANTATION RD,THEODORE,AL,36582,NOT AVAILABLE,MOBILE HOME PARK,MOBILE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,5875 BOURNE RD,THEODORE,AL,36582,NOT AVAILABLE,MOBILE HOME PARK,MOBILE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,4298 COUNTY ROAD 15,TROY,AL,36081,NOT AVAILABLE,MOBILE HOME PARK,PIKE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,5 PECAN GRV,WETUMPKA,AL,36092,NOT AVAILABLE,MOBILE HOME PARK,ELMORE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,2486 WILLIAMS RD,WETUMPKA,AL,36092,NOT AVAILABLE,MOBILE HOME PARK,ELMORE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,2796 WILLIAMS RD,WETUMPKA,AL,36092,NOT AVAILABLE,MOBILE HOME PARK,ELMORE,,SMALL (<50),40,0,20,11,71,B,unit count unknown
NOT AVAILABLE,1056 STATE ST,WHITE PINE,TN,37890,NOT AVAILABLE,MOBILE HOME PARK,JEFFERSON,,SMALL (<50),40,0,20,11,71,B,unit count unknown
